16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,2,20,0,0,0,0,531802,48,30,256,530739
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,2,20,1,0,0,0,531802,87,17,401,530568
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,3,20,0,0,0,0,531802,94,57,570,530352
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,3,20,1,0,0,0,531802,112,25,602,530334
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,4,20,0,0,0,0,531802,150,18,809,530096
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,4,20,1,0,0,0,531802,43,10,254,530766
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,8,20,0,0,0,0,531802,112,10,1222,529729
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,8,20,1,0,0,0,531802,190,7,1665,529211
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,16,20,0,0,0,0,531802,159,101,3243,527570
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,16,20,1,0,0,0,531802,145,75,3269,527584
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,32,20,0,0,0,0,531802,142,346,6342,524243
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,32,20,1,0,0,0,531802,100,430,4498,526045
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,64,20,0,0,0,0,531802,128,1995,11381,517569
16S.B_ErrLen,0-0.1,0,0.043241,0.010049,361,64,20,1,0,0,0,531802,18,131,1981,528943
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,2,20,0,93,0,0,806347,136,24,614,804543
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,2,20,1,93,0,0,806347,23,26,128,805140
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,3,20,0,93,0,0,806347,136,38,853,804290
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,3,20,1,93,0,0,806347,100,61,731,804425
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,4,20,0,93,0,0,806347,266,4,1184,803863
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,4,20,1,93,0,0,806347,245,21,1254,803797
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,8,20,0,93,0,0,806347,128,17,1478,803694
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,8,20,1,93,0,0,806347,9,0,88,805220
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,16,20,0,93,0,0,806347,242,92,5012,799971
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,16,20,1,93,0,0,806347,226,57,5047,799987
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,32,20,0,93,0,0,806347,155,359,6329,798474
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,32,20,1,93,0,0,806347,76,26,3846,801369
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,64,20,0,93,0,0,806347,213,2351,18061,784692
16S.B_ErrLen,0-0.1,0,0.064129,0.012799,562,64,20,1,93,0,0,806347,231,2325,18069,784692
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,2,20,0,156,0,0,982546,203,27,435,981002
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,2,20,1,156,0,0,982546,256,75,695,980641
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,3,20,0,156,0,0,982546,162,37,359,981109
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,3,20,1,156,0,0,982546,249,77,1076,980265
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,4,20,0,156,0,0,982546,292,38,974,980363
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,4,20,1,156,0,0,982546,411,58,1482,979716
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,8,20,0,156,0,0,982546,303,74,2038,979252
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,8,20,1,156,0,0,982546,384,57,3023,978203
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,16,20,0,156,0,0,982546,223,92,2544,978808
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,16,20,1,156,0,0,982546,120,0,176,981371
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,32,20,0,156,0,0,982546,186,63,3105,978313
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,32,20,1,156,0,0,982546,381,371,11948,968967
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,64,20,0,156,0,0,982546,135,102,3416,978014
16S.B_ErrLen,0-0.1,0,0.095544,0.017847,685,64,20,1,156,0,0,982546,182,888,8263,972334
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,2,20,0,0,0,0,530329,54,28,280,529239
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,2,20,1,0,0,0,530329,62,41,377,529121
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,3,20,0,0,0,0,530329,2,0,33,529566
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,3,20,1,0,0,0,530329,74,93,534,528900
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,4,20,0,0,0,0,530329,47,0,220,529334
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,4,20,1,0,0,0,530329,56,13,251,529281
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,8,20,0,0,0,0,530329,157,20,1652,527772
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,8,20,1,0,0,0,530329,73,20,772,528736
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,16,20,0,0,0,0,530329,173,192,3152,526084
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,16,20,1,0,0,0,530329,154,308,3036,526103
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,32,20,0,0,0,0,530329,111,512,4768,524210
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,32,20,1,0,0,0,530329,133,792,5896,522780
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,64,20,0,0,0,0,530329,129,3298,10078,516096
16S.B_ErrLen,0-0.1,1,0.043241,0.010004,360,64,20,1,0,0,0,530329,139,3368,10008,516086
16S.B_ErrLen,0-0.1,1,0.063049,0.010983,441,2,20,0,83,0,0,632438,68,93,412,631042
16S.B_ErrLen,0-0.1,1,0.063049,0.010983,441,2,20,1,83,0,0,632438,94,34,472,631015
16S.B_ErrLen,0-0.1,1,0.063049,0.010983,441,3,20,0,83,0,0,632438,81,64,695,630775
16S.B_ErrLen,0-0.1,1,0.063049,0.010983,441,3,20,1,83,0,0,632438,81,18,576,630940
16S.B_ErrLen,0-0.1,1,0.063049,0.010983,441,4,20,0,83,0,0,632438,217,34,978,630386
16S.B_ErrLen,0-0.1,1,0.063049,0.010983,441,4,20,1,83,0,0,632438,213,22,990,630390
16S.B_ErrLen,0-0.1,1,0.063049,0.010983,441,8,20,0,83,0,0,632438,116,10,1134,630355
16S.B_ErrLen,0-0.1,1,0.063049,0.010983,441,8,20,1,83,0,0,632438,212,81,1943,629379
16S.B_ErrLen,0-0.1,1,0.063049,0.010983,441,16,20,0,83,0,0,632438,204,69,3979,627363
16S.B_ErrLen,0-0.1,1,0.063049,0.010983,441,16,20,1,83,0,0,632438,206,28,4020,627361
