
16S.B-Divvier,0-0.1,0,0.043241,0.010049,361,0,18,0,4675.40user,0.60system,1:17:55elapsed,12,103,830,529038
16S.B-Divvier,0-0.1,0,0.043241,0.010049,361,0,21,1,4391.65user,0.46system,1:13:12elapsed,19,87,824,529053
16S.B-Divvier,0-0.1,0,0.064129,0.012799,562,0,16,1,8663.42user,1.14system,2:24:24elapsed,425,93,1660,801245
16S.B-Divvier,0-0.1,0,0.064129,0.012799,562,0,21,0,8490.67user,0.50system,2:21:31elapsed,418,112,1265,801628
16S.B-Divvier,0-0.1,0,0.095544,0.017847,685,0,20,0,11218.31user,0.52system,3:06:58elapsed,562,161,1475,976359
16S.B-Divvier,0-0.1,0,0.095544,0.017847,685,0,21,1,11417.84user,1.08system,3:10:18elapsed,559,126,1546,976326
16S.B-Divvier,0-0.1,1,0.043241,0.010004,360,0,17,0,4618.75user,0.42system,1:16:59elapsed,15,104,929,527464
16S.B-Divvier,0-0.1,1,0.043241,0.010004,360,0,17,1,4830.18user,0.57system,1:20:30elapsed,19,66,1110,527317
16S.B-Divvier,0-0.1,1,0.063049,0.010983,441,0,20,0,5246.48user,0.46system,1:27:26elapsed,2941,122,1130,621027
16S.B-Divvier,0-0.1,1,0.063049,0.010983,441,0,22,1,5846.43user,0.44system,1:37:26elapsed,2938,96,914,621272
16S.B-Divvier,0-0.1,1,0.095544,0.017493,622,0,20,0,12145.16user,0.72system,3:22:25elapsed,523,169,1419,886651
16S.B-Divvier,0-0.1,1,0.095544,0.017493,622,0,20,1,11301.83user,0.67system,3:08:22elapsed,507,130,1465,886660
16S.B-Divvier,0-0.1,2,0.043241,0.009967,359,0,17,1,4576.30user,0.40system,1:16:16elapsed,12,84,1020,525925
16S.B-Divvier,0-0.1,2,0.043241,0.009967,359,0,21,0,4555.58user,0.54system,1:15:56elapsed,19,111,787,526124
16S.B-Divvier,0-0.1,2,0.067151,0.011957,373,0,16,1,4444.14user,0.32system,1:14:04elapsed,44,92,1139,540884
16S.B-Divvier,0-0.1,2,0.067151,0.011957,373,0,17,0,4818.49user,0.48system,1:20:18elapsed,145,113,917,540984
16S.B-Divvier,0-0.1,2,0.081792,0.017002,611,0,22,1,7461.36user,0.59system,2:04:21elapsed,952,157,1233,886241
16S.B-Divvier,0-0.1,2,0.081792,0.017002,611,0,23,0,7627.04user,8.50system,2:07:34elapsed,951,83,1253,886296
16S.B-Divvier,0-0.1,3,0.043241,0.00993,358,0,19,1,4934.02user,0.54system,1:22:14elapsed,14,42,953,524561
16S.B-Divvier,0-0.1,3,0.043241,0.00993,358,0,21,0,4916.29user,0.97system,1:21:57elapsed,9,30,791,524740
16S.B-Divvier,0-0.1,3,0.067151,0.010678,365,0,20,1,4906.65user,0.36system,1:21:47elapsed,19,73,886,534857
16S.B-Divvier,0-0.1,3,0.067151,0.010678,365,0,23,0,4514.24user,0.54system,1:15:14elapsed,20,71,755,534989
16S.B-Divvier,0-0.1,3,0.081792,0.016995,609,0,21,1,7026.53user,0.82system,1:57:07elapsed,935,140,1263,883315
16S.B-Divvier,0-0.1,3,0.081792,0.016995,609,0,22,0,6956.91user,0.80system,1:55:57elapsed,938,130,1262,883323
16S.B-Divvier,0-0.1,4,0.043241,0.009902,357,0,15,1,4412.25user,0.61system,1:13:32elapsed,19,128,1049,522903
16S.B-Divvier,0-0.1,4,0.043241,0.009902,357,0,16,0,4325.42user,0.60system,1:12:05elapsed,25,111,1109,522854
16S.B-Divvier,0-0.1,4,0.067151,0.01047,363,0,19,0,4167.82user,0.38system,1:09:28elapsed,18,60,939,531894
16S.B-Divvier,0-0.1,4,0.067151,0.01047,363,0,21,1,4604.05user,0.50system,1:16:44elapsed,11,85,779,532036
16S.B-Divvier,0-0.1,4,0.081792,0.016946,606,0,20,0,7064.34user,0.84system,1:57:45elapsed,902,149,1304,879016
16S.B-Divvier,0-0.1,4,0.081792,0.016946,606,0,20,1,7398.87user,0.48system,2:03:19elapsed,884,131,1442,878914
16S.B-Divvier,0-0.1,5,0.043241,0.009873,356,0,19,0,4742.73user,0.43system,1:19:03elapsed,16,97,769,521746
16S.B-Divvier,0-0.1,5,0.043241,0.009873,356,0,20,1,4610.27user,0.68system,1:16:50elapsed,19723,92,843,501970
16S.B-Divvier,0-0.1,5,0.07369,0.016162,257,0,17,1,2625.02user,0.32system,43:45.35elapsed,1408,58,795,370783
16S.B-Divvier,0-0.1,5,0.07369,0.016162,257,0,20,0,2901.66user,0.32system,48:21.99elapsed,1404,32,560,371048
16S.B-Divvier,0-0.1,5,0.081792,0.017027,588,0,19,0,7103.51user,0.86system,1:58:25elapsed,840,116,1419,852679
16S.B-Divvier,0-0.1,5,0.081792,0.017027,588,0,20,1,6873.35user,0.47system,1:54:33elapsed,847,160,1196,852851
16S.B-Divvier,0-0.1,6,0.043241,0.009844,355,0,19,0,4670.26user,8.59system,1:17:59elapsed,21,84,822,520230
16S.B-Divvier,0-0.1,6,0.043241,0.009844,355,0,19,1,5090.60user,0.58system,1:24:51elapsed,15,105,871,520166
16S.B-Divvier,0-0.1,6,0.056509,0.012406,246,0,17,1,3300.68user,0.33system,55:01.00elapsed,12080,64,671,320709
16S.B-Divvier,0-0.1,6,0.056509,0.012406,246,0,20,0,3286.08user,0.50system,54:46.56elapsed,174,45,629,332676
16S.B-Divvier,0-0.1,6,0.081792,0.017031,587,0,18,1,6868.41user,0.43system,1:54:28elapsed,844,133,1462,851162
16S.B-Divvier,0-0.1,6,0.081792,0.017031,587,0,20,0,6621.47user,0.46system,1:50:21elapsed,856,178,1341,851226
16S.B-Divvier,0-0.1,7,0.043241,0.009521,348,0,16,0,4052.26user,0.64system,1:07:32elapsed,13,135,907,509985
16S.B-Divvier,0-0.1,7,0.043241,0.009521,348,0,16,1,4422.44user,0.60system,1:13:42elapsed,18,95,960,509967
16S.B-Divvier,0-0.1,7,0.063049,0.01132,215,0,19,1,2170.27user,0.32system,36:10.56elapsed,114,62,549,306686
16S.B-Divvier,0-0.1,7,0.063049,0.01132,215,0,20,0,2483.65user,0.33system,41:23.96elapsed,119,63,479,306750
16S.B-Divvier,0-0.1,7,0.081792,0.017055,585,0,19,1,6521.84user,0.89system,1:48:42elapsed,844,104,1456,848278
16S.B-Divvier,0-0.1,7,0.081792,0.017055,585,0,20,0,6970.53user,10.43system,1:56:20elapsed,843,143,1375,848321
16S.B-Divvier,0-0.1,8,0.043241,0.009508,347,0,20,0,4592.50user,0.50system,1:16:32elapsed,14,64,761,508730
16S.B-Divvier,0-0.1,8,0.043241,0.009508,347,0,22,1,4620.26user,0.54system,1:17:00elapsed,13,106,679,508771
16S.B-Divvier,0-0.1,8,0.056509,0.012624,209,0,20,0,2790.14user,0.34system,46:30.46elapsed,170,43,386,282642
16S.B-Divvier,0-0.1,8,0.056509,0.012624,209,0,20,1,2830.07user,0.48system,47:10.52elapsed,173,38,524,282506
16S.B-Divvier,0-0.1,8,0.081792,0.017074,583,0,20,0,6921.75user,0.77system,1:55:22elapsed,847,68,1388,845449
16S.B-Divvier,0-0.1,8,0.081792,0.017074,583,0,20,1,7300.16user,0.70system,2:01:41elapsed,839,152,1347,845414
16S.B-Divvier,0-0.1,9,0.043241,0.009494,346,0,16,0,4536.50user,0.40system,1:15:36elapsed,19,94,945,507040
16S.B-Divvier,0-0.1,9,0.043241,0.009494,346,0,19,1,4513.32user,0.32system,1:15:13elapsed,14,86,904,507094
16S.B-Divvier,0-0.1,9,0.056509,0.012648,208,0,20,0,2763.36user,0.24system,46:03.77elapsed,170,44,492,281290
16S.B-Divvier,0-0.1,9,0.056509,0.012648,208,0,20,1,2688.33user,0.26system,44:48.99elapsed,175,43,545,281233
16S.B-Divvier,0.1-0.2,0,0.122405,0.026451,947,0,19,0,13897.48user,0.75system,3:51:38elapsed,43467,136,2387,1327023
16S.B-Divvier,0.1-0.2,0,0.136393,0.039029,456,0,19,0,4598.36user,0.38system,1:16:38elapsed,2490,35,1248,610078
16S.B-Divvier,0.1-0.2,0,0.17235,0.022067,742,0,17,0,13361.25user,0.53system,3:42:41elapsed,1699,222,2027,1054919
16S.B-Divvier,0.1-0.2,0,0.193081,0.022997,745,0,20,0,13355.26user,0.52system,3:42:35elapsed,1850,268,1611,1059211
16S.B-Divvier,0.1-0.2,1,0.111022,0.024908,923,0,19,0,13529.34user,1.46system,3:45:30elapsed,1596,212,2400,1337124
16S.B-Divvier,0.1-0.2,1,0.136393,0.038544,450,0,22,0,4486.08user,0.35system,1:14:46elapsed,2091,71,1012,602939
16S.B-Divvier,0.1-0.2,1,0.166665,0.042188,480,0,20,0,4865.99user,0.35system,1:21:06elapsed,2256,115,1162,644228
16S.B-Divvier,0.1-0.2,1,0.177005,0.031322,536,0,19,0,6595.22user,0.41system,1:49:55elapsed,2668,78,1344,728654
16S.B-Divvier,0.1-0.2,2,0.117863,0.021293,739,0,23,0,13189.58user,0.52system,3:39:49elapsed,1729,168,1409,1051292
16S.B-Divvier,0.1-0.2,2,0.136393,0.038516,449,0,20,0,4576.79user,0.66system,1:16:17elapsed,2220,128,975,601309
16S.B-Divvier,0.1-0.2,2,0.154284,0.017885,386,0,20,0,4907.59user,0.38system,1:21:47elapsed,122,117,872,559141
16S.B-Divvier,0.1-0.2,2,0.177005,0.031027,534,0,23,0,6577.40user,0.41system,1:49:37elapsed,2991,122,1038,725733
16S.B-Divvier,0.1-0.2,3,0.117863,0.021265,738,0,18,0,14051.55user,0.96system,3:54:12elapsed,1755,184,1903,1049322
16S.B-Divvier,0.1-0.2,3,0.136393,0.038522,447,0,20,0,4526.87user,0.27system,1:15:27elapsed,2185,98,1092,598902
